@relation ForestFireIP

@attribute BMean numeric
@attribute GMean numeric
@attribute RMean numeric
@attribute BDesEst numeric
@attribute GDesEst numeric
@attribute RDesEst numeric
@attribute Brillo numeric
@attribute Saturacion numeric

@data
66.51640112464855,56.165135895032805,47.256701030927836,14.877105530310569,18.0556907683973,22.085770217472522,83.28800374882849,66.51771321462043
63.48033395176252,53.21836734693877,48.93766233766234,13.528115541070699,15.606691762226891,18.82261722531326,65.4147495361781,63.48033395176252
81.83833177132146,81.1688847235239,88.84901593252108,20.4570002370289,28.445507960371234,48.00594676207986,52.94142455482662,96.50262417994377
72.08896103896103,67.81808905380333,62.40538033395176,18.79107791279262,23.10503618055751,27.133064685957926,50.80074211502783,73.44332096474953
38.9456419868791,29.572164948453608,42.535332708528585,14.180072584960572,17.75190350549448,37.87118226396142,129.5490159325211,52.83223992502343
44.98432282003711,40.19499072356215,46.25621521335807,20.95751146232683,34.609440476312265,56.23496157133536,139.92448979591836,62.22133580705009
80.41771321462043,76.32380506091846,88.24329896907217,28.091421331232965,27.97578658087394,35.07130558896747,49.53767572633552,92.79484536082474
85.13803339517625,83.11994434137291,91.69508348794062,32.446640378137744,34.89616443665725,38.41628580158354,40.3474025974026,94.8134508348794
78.72680412371135,74.14704779756326,74.03523898781631,34.07562931229752,36.067436943670195,41.737308034000904,46.21199625117151,82.76438612933458
73.85166975881262,73.19063079777365,69.50157699443413,27.044544818641825,30.40085814033684,33.916637645872285,41.48135435992579,77.6582560296846
68.03045923149016,79.9941893158388,99.72193064667292,20.928290787156232,41.09941502779286,60.57681961617464,70.58697282099344,102.94048734770385
55.56270871985158,61.74313543599258,60.18636363636363,18.844467918768647,20.41703820751644,27.997423343301765,55.75547309833024,66.508719851577
61.30974695407685,65.48284910965323,69.4593252108716,28.114365591401988,27.595869122612175,32.20586290053262,72.17216494845361,74.62314901593253
46.232189239332094,51.42690166975881,55.43599257884972,25.130564125736058,36.97082713750827,45.737890450933726,109.20769944341373,62.39155844155844
56.106466729147144,72.01855670103093,93.7008434864105,31.835991747588892,41.46352189758112,55.82138563262693,111.15238987816308,95.60740393626992
79.12699443413729,92.64795918367346,112.5782003710575,44.06163370139562,46.03377501391483,55.04061165252578,82.35204081632652,113.00500927643785
57.0834114339269,71.06747891283973,79.49484536082474,24.969555527956675,29.878942592068544,38.731369093719515,79.73120899718838,81.85473289597002
46.515398886827455,57.15686456400742,53.12337662337662,19.39320798942346,28.53782072426654,36.3839297502553,89.54610389610389,61.63988868274582
45.42680412371134,55.02043111527648,49.88116213683224,20.43667691341753,29.522240033725268,38.00277861097255,88.03523898781631,58.8776007497657
38.563358070500925,46.31558441558441,39.168089053803335,15.91942176919368,23.61117542589548,27.88802388015547,87.58979591836734,48.666604823747676
16.245039682539684,57.44916666666666,136.30678571428572,8.0510175832257,22.23036754912181,29.806421247859877,225.9506349206349,136.30678571428572
6.557619047619047,24.622738095238095,86.39880952380952,3.6866572867725833,8.578749055659413,19.63648608800349,236.7525396825397,86.39880952380952
3.0859126984126983,11.512539682539682,43.420476190476194,2.525921166309467,6.721748749278367,27.44958772804993,233.73738095238096,43.420476190476194
2.197579365079365,7.171746031746031,24.055873015873015,1.518474228229252,2.848033874688493,13.456625397735726,227.349126984127,24.055873015873015
2.878730158730159,10.003492063492063,37.91690476190476,2.3623988965103475,5.283411043060822,25.656330632625785,232.86928571428572,37.91690476190476
7.554087301587302,31.146428571428572,103.19055555555556,2.791514061272699,8.440669871510108,24.360162111612805,235.89119047619047,103.19055555555556
6.387936507936508,26.877380952380953,95.02170634920635,2.6781266603107423,8.775500499322268,20.513999407515477,238.21297619047618,95.02170634920635
2.9428968253968253,8.155436507936509,25.146785714285713,2.0541559550744193,5.245134386276078,19.89223151355831,211.24710317460318,25.146785714285713
75.02990138067061,144.98027613412228,220.99155818540433,37.1046769912552,54.453894921420435,50.690596521234276,175.15518737672582,220.99155818540433
20.668205128205127,58.557396449704136,130.42930966469427,17.270526789736415,39.91830414046071,60.67042172187388,221.93392504930964,130.42930966469427
10.034871794871794,30.503313609467455,96.25195266272189,9.699425903288603,22.13340690114268,33.65063444211319,232.4424457593688,96.25195266272189
20.2225641025641,49.503708086785004,120.68323471400393,19.432141873815052,36.73926101406451,59.343411497452344,221.42252465483233,120.68323471400393
33.33333333333333,79.66824457593688,168.105483234714,17.43034074352077,33.8150976031797,49.365517490189184,208.53463510848124,168.105483234714
17.478934911242604,56.73317554240631,144.09763313609466,10.911431587995727,23.85926455082111,32.245744858184025,226.32011834319525,144.09763313609466
9.151755424063115,43.505956607495065,124.6088362919132,2.1814458488499504,6.612714429962911,9.871248511029195,236.33700197238656,124.6088362919132
9.644378698224852,33.597357001972384,103.781932938856,3.476112192512039,12.967158064928247,19.40619731153231,231.63266272189347,103.781932938856
59.16059171597633,122.68453648915187,202.15463510848124,31.884038676621845,45.54292954445588,48.75848616994595,186.0233530571992,202.15463510848124
39.585680473372776,100.37976331360946,186.8506114398422,13.080975845610505,21.799441769972955,31.35562340243818,202.36599605522682,186.8506114398422
72.0138067061144,142.2786587771203,232.41100591715974,21.648633218357993,27.292952001759545,23.140876109481457,177.39613412228795,232.41100591715974
101.16015779092702,169.4753846153846,239.28891518737672,36.43530688961989,38.48371162907123,21.898319791054956,149.09601577909268,239.30177514792896
71.79491124260355,135.4730966469428,221.85518737672584,30.952731503322564,40.31167975575198,34.755534738867304,176.31917159763313,221.85518737672584
41.25057199211045,97.80741617357002,189.1189349112426,18.622664783994963,25.405669439613785,27.021695141738174,201.82757396449702,189.1189349112426
24.3094674556213,66.6331755424063,142.76280078895462,18.34697490804831,36.619820836284966,43.54664538521293,217.0955818540434,142.76280078895462
30.546745562130177,86.11195266272189,165.672741617357,15.522904253707749,26.726841089972574,30.077706766927946,210.67305719921103,165.672741617357
78.92812623274162,139.2768047337278,207.32063116370807,43.21916398933149,47.671179216139976,37.29341302727522,162.79013806706112,207.356449704142
60.150019723865874,116.29846153846152,195.7669822485207,25.383089678306856,27.115549255728588,24.869106302592268,178.43913214990138,195.77364891518735
65.11222879684418,118.6640631163708,211.80216962524653,32.699815553631765,46.26988283595306,38.800234286625994,180.51096646942798,211.8030769230769
77.6461932938856,123.95621301775147,205.11258382642995,55.063456206225055,65.61218899737764,43.01765918097629,167.72650887573963,205.1407100591716
87.45341222879684,141.78177514792898,221.61727810650885,45.186845269371425,48.636830217990024,31.090708311031452,159.14714003944772,221.63727810650886
117.43041420118342,175.25443786982248,238.86560157790925,52.210318397475014,43.76500672499254,21.253374350560385,132.41349112426033,238.96871794871794
71.25992110453649,131.14465483234713,205.7753846153846,36.60658285711789,52.876544298132984,53.773432593242156,173.8608678500986,205.7754635108481
39.3701775147929,86.75956607495068,160.4494674556213,29.951707517321985,54.831519446947844,66.46355195424914,202.00729783037474,160.4494674556213
157.76975506965493,148.76508539393072,137.66327605718078,16.360837924122706,12.793051362684608,6.737700884884147,31.808205101523175,157.98029370829485
157.75369086486558,148.36781175613626,135.0219045513079,6.384439259862573,5.86056852528723,4.563823527216626,36.668791217367556,157.75369086486558
150.77324542086583,144.1268167569108,133.97424803751392,12.915262524489377,10.074255038207722,5.573773871311361,27.815889012668723,150.85683566931786
120.73291796199223,125.10806592177319,131.5232248078149,11.684930941594951,9.404837630415683,3.1086883257687,25.72727272727273,132.82875687769092
120.374237438052,128.2601360579612,139.27913994718975,5.273053565963215,4.166126059318766,5.362999536483349,34.330376305623126,139.29157507251657
112.1925179408793,128.8046192906552,149.40298971475946,6.100629834267951,9.680452430681248,13.51886731347659,62.143591802896445,149.40298971475946
137.04053122439157,160.16503856709895,172.6101666254764,13.293222365330895,9.36243271150227,10.478799330975088,51.632643504728215,172.63373613080296
153.20750537578695,172.19299722790745,177.84794942874169,3.5918242903868913,5.538123730565935,8.300952752941878,34.878649705950934,177.90925930723594
156.26544346473028,141.12594657676348,126.16160529045642,30.009141740535476,29.877536976452788,32.95962120685541,52.99033973029046,156.45908973029046
154.1371239626556,145.1886799792531,134.19802904564315,31.610410242700247,27.331169679849996,24.74371113896655,34.61067168049792,154.8701244813278
144.39997417355372,135.47498708677685,133.29173553719008,16.43498932054041,12.299282901509557,5.9650314405782705,22.946177685950413,145.2462035123967
129.84367219917013,128.14522821576764,137.16790715767635,12.153759318029786,8.78651940691884,7.453645452169433,21.77274377593361,138.4635503112033
132.51177385892115,139.8769190871369,156.5834284232365,6.36474676776258,4.47562513884913,5.8605324440764415,38.98044605809129,156.5834284232365
122.29974173553718,154.23255423553718,177.08941115702478,9.348309385287374,13.586985851907496,9.776766420281296,78.69594524793388,177.08941115702478
141.7486773858921,185.419994813278,197.34882002074687,13.089472695638497,10.983873014106404,7.529528138699759,72.06689574688797,197.34882002074687
144.45875516528926,182.921138946281,193.44185175619833,6.74505506811257,4.746665036780448,4.400753830608152,64.50581095041322,193.44185175619833
58.45427229802677,59.94462727142653,45.9467735012162,17.351409477153187,23.69771885719203,19.92020665927136,77.31982726102056,63.60899595468204
71.25501112137255,78.20653234303256,62.769638002575476,17.68881652299927,24.51368557439166,22.39288520103212,61.11554520740385,79.96735129229049
75.01005207388792,82.48782351874401,68.52621829581078,19.90878712159155,25.292613834774695,27.083854984776643,62.692738153838185,85.59019663721858
86.29718128487625,94.97822552322481,94.15793649761314,21.831573712867634,21.858146198980325,31.553077429340895,56.45995655510608,105.06092691112008
97.61406886145762,122.96195319918314,164.45448041727911,27.336864227194766,24.935246910687628,47.5549173094299,96.37755433863605,166.60050208769627
103.90708308505401,125.23643099562165,162.90950542760174,21.66059280567827,21.61794115893414,16.805727292110927,91.49580300007773,162.90950542760174
139.36297298351957,170.34889891908065,179.01858765072387,27.34499641954182,33.90074837964833,28.273889425491664,57.50990517566566,179.38425317707046
152.63448534936137,192.56498873027797,199.46641104691832,6.964118130389188,8.349177668138811,11.586118682102153,59.962550843286095,199.9675250654162
56.410295643153525,63.88695539419087,46.05666493775934,20.364596033142746,27.888417931724355,23.358957087630397,89.84070280082987,66.27496109958506
68.61265560165975,73.34142894190872,55.72361255186722,20.643043863738406,28.304257198370102,23.308122872187447,75.21576763485477,76.31801089211618
63.56896952479339,69.7629132231405,51.68100464876033,18.85489448102535,26.395970347839828,22.12718415522954,77.93449121900827,71.74466683884297
66.27235477178424,73.7184387966805,56.66908713692946,20.23200543279492,28.492417318614415,23.93878915787313,70.26469139004149,75.56060684647302
67.31084024896265,80.35265819502075,62.724507261410785,22.220015268831254,31.19156772653432,28.212532731546414,71.94473547717843,82.32282157676349
62.51490185950413,93.889798553719,97.87409607438016,19.143030447435525,36.541793607065905,68.31272966706243,99.46841425619834,113.55734762396693
57.57501296680498,80.90101141078839,94.77834543568464,29.336861674867848,48.425164213041505,68.86181392449637,85.37641338174274,100.72228993775933
123.42676911157025,125.2154700413223,111.19491219008265,75.13946955609191,74.25577939173839,66.01303754542504,40.41328770661157,128.85513946280992
105.75906432748538,106.91686159844055,82.33942495126705,7.529146788729297,7.918413675774167,10.6856120705527,60.780701754385966,107.78362573099415
99.58815789473684,107.24751461988303,94.93118908382066,11.668359364189655,13.422617497699644,18.289779257599967,39.00389863547758,107.853216374269
69.57962962962962,75.6875730994152,76.91359649122806,12.03142791037836,18.226718214702952,37.51544828426998,70.7198343079922,85.92149122807017
51.92670565302144,56.12470760233918,51.30024366471735,10.594630120626764,18.273207990802472,37.56308741308421,106.17719298245613,65.21432748538011
53.64044834307992,53.23801169590643,32.54517543859649,10.972349679936112,12.40998299426684,16.410175672810343,116.57607212475634,56.0198343079922
44.41369395711501,38.784746588693956,14.242202729044834,11.954912763428753,15.52087543764808,10.317570160526193,182.9345029239766,44.59239766081871
41.06876218323587,33.2864522417154,11.117007797270954,10.439438212983605,14.527459771529603,9.756454514420032,195.4801656920078,41.30414230019493
42.15794346978557,31.582456140350875,10.806530214424951,13.06676345816585,16.43230321346185,10.944125158501913,200.3285575048733,42.29507797270955
98.76047758284601,110.12037037037037,125.9296783625731,9.527762213308849,15.658742996214619,32.73080402999835,53.64142300194931,128.107261208577
89.89697855750487,100.21642300194931,121.13357699805069,9.997661063385374,11.531674882975349,22.236916412411336,62.04429824561403,121.18971734892787
83.01038011695906,133.8632066276803,192.545955165692,20.807622484602867,42.23070110752758,43.581510793621305,139.76052631578946,192.545955165692
67.85024366471735,140.183089668616,202.75799220272904,29.735491489660294,54.31315375814314,48.12202761093773,170.77110136452242,202.75799220272904
54.94746588693957,66.3937134502924,71.97251461988304,12.599072044610624,12.163570440434405,35.074118470236876,91.25706627680312,80.40813840155946
46.466471734892785,62.5516081871345,73.42792397660818,13.478910920327698,22.779294643826535,60.57195284711827,127.36062378167641,85.83674463937622
37.501023391812865,63.9708089668616,94.15253411306043,11.214904057848345,36.11313816706391,74.55051944633668,153.56374269005846,101.33138401559454
46.9390350877193,56.64264132553606,67.3630604288499,10.985203438512798,25.225132978126002,55.761505338121445,121.97914230019492,77.88070175438597
69.25384990253411,89.68474658869395,70.37524366471735,21.000852456309964,25.57945198444782,56.24864071295979,119.32655945419103,99.35462962962963
56.80038986354776,72.89712475633529,46.67738791423002,21.208510002689167,22.73274877740564,41.66773817803067,135.90043859649123,77.01267056530214
46.60214424951267,66.81125730994152,43.076169590643275,17.550786659328363,33.14100361842297,54.845147035623434,155.42753411306043,72.12943469785574
49.671832358674465,79.02417153996102,73.29585769980507,23.031204062751108,47.89361586973556,82.58113585096714,156.3706627680312,95.46476608187135
42.59176413255361,60.28786549707602,56.541959064327486,12.835200001210424,19.73945616163115,58.65761737143975,156.77275828460037,77.0701754385965
42.84259259259259,71.8719298245614,73.34298245614035,15.645399859008055,40.810182858335104,76.17407544855524,151.03060428849903,91.57665692007797
38.07714424951267,56.79517543859649,35.23849902534113,11.734562005074022,22.230263299233258,41.23301988856856,158.09010721247563,63.31315789473684
46.374366471734895,59.6885477582846,24.750779727095516,14.244269934368841,21.562767650934482,16.548062623310564,159.63674463937622,59.85126705653021
58.312914230019494,88.53499025341131,50.796101364522414,21.31754461626215,26.69591495149343,27.066381908835716,124.25399610136452,88.53518518518518
50.11739766081871,77.07261208576998,38.79429824561404,20.408768837672362,26.013293018086827,24.156953818360346,141.79093567251462,77.07753411306042
45.9537037037037,72.75233918128654,35.23187134502924,19.898181392650454,26.041011465647074,24.031408902663106,149.45628654970758,72.75594541910331
49.3509746588694,75.28991228070176,37.93157894736842,21.433038978846493,28.151726471144624,25.072123971273385,143.8335769980507,75.29132553606237
58.71345029239766,93.79556530214424,59.55916179337232,23.901851257874817,36.06637629221954,33.686995322799376,125.88226120857699,93.8269493177388
56.48781676413255,92.30511695906432,48.84766081871345,18.6981498211576,21.588329664783394,21.327292396386827,131.87821637426902,92.30511695906432
50.91578947368421,84.65253411306043,40.67300194931774,15.89498996093465,18.880028754771555,16.36850825604647,138.8422514619883,84.65253411306043
62.50126705653021,95.43625730994152,49.32046783625731,15.878240359469507,17.976225126898388,16.689245821693646,127.50121832358674,95.43625730994152
45.47640215643621,29.823228979476024,22.3386928970018,13.07659688203073,16.856829807158633,20.941515397105228,149.9311453702828,45.47640215643621
67.75379142482682,61.4662984459839,62.21494102228048,14.883553723883338,18.274264229885087,21.060105350904685,36.24274480434376,68.72991949073207
74.68627636432423,70.24477442542324,71.0436016267852,13.485072994708093,15.09453962938891,16.021576118453627,21.34294902109146,75.56748321195498
60.03548024714473,51.86641078449729,50.828122074517886,8.890740577684738,9.919637627073389,12.741317634880184,47.237502340385696,60.61243212881483
61.98354298685331,52.62735269081623,48.60162678520761,12.394181384556832,16.009117831436928,21.035453653656752,64.35893313156153,62.008985150855956
83.53669724770643,78.23881295637521,77.19809024527243,14.948379362347376,17.497724430509482,18.58576632002021,23.95366036322786,83.73460026212321
82.01456540244018,78.11264541757306,73.69034332734324,15.099235904384262,16.632686301362,20.804627256450356,32.96916674548378,82.54279769223494
64.93119266055047,59.401797416214194,48.59183673469388,17.65840238895646,20.020031827091618,23.15180402469232,75.74283841977159,65.55645010297698
48.10384254920338,33.52652296157451,26.010028116213682,15.891540022252842,18.169255250664843,19.633387604001417,137.61808809746955,48.10384254920338
62.31410018552875,53.541372912801485,51.17012987012987,17.854504887675454,20.965849402248928,23.893405021222485,58.94953617810761,62.44230055658627
62.0136832239925,52.291283973758205,48.024554826616686,17.019053224457487,19.98347651412033,23.20866101833243,69.27488284910966,62.09962511715089
70.98153988868275,66.01252319109462,63.97578849721707,13.425688162549411,16.12301765976998,18.830078671708332,33.60194805194805,71.57708719851577
66.19981255857545,55.488940955951264,47.04442361761949,14.84956113010769,17.96599984484074,22.202752649842942,83.50543580131209,66.20243673851921
63.128849721706864,52.62662337662337,48.5278293135436,13.482366783163364,15.599177464789829,18.85915143574192,65.97968460111316,63.12894248608534
81.66007497656982,80.37019681349578,88.55417057169635,20.321613029803682,28.533604914680108,47.545986410523916,53.17441424554827,96.12511715089035
72.08209647495362,67.10593692022263,62.09016697588126,18.667360482063774,23.08983227230912,27.70404543324486,53.271243042671614,73.49304267161409
38.85257731958763,28.905998125585754,42.328116213683224,14.272219901965398,17.83028056364904,37.13679752705783,131.79971883786317,52.60028116213683
44.70816326530612,39.635807050092765,45.79573283858998,20.898872775064582,34.38214547556127,55.46187261432676,141.83831168831168,61.76289424860853
80.21049671977507,75.75857544517339,87.91340206185568,28.26867220021494,28.02550065574778,35.06717877884549,50.54892221180881,92.59287722586691
84.72077922077922,82.50148423005565,91.40862708719851,32.47946624836551,34.9279233682906,38.42963958067575,42.2417439703154,94.76688311688311
78.46701030927835,73.48247422680413,73.62680412371134,33.964441805831456,36.07289327344272,41.754093272027006,47.189034676663546,82.48528584817245
73.7221706864564,72.5360853432282,69.30352504638219,26.868954471612458,30.511886674872304,34.13808430755895,42.36437847866419,77.51641929499073
67.84086223055296,79.24367385192127,99.07357075913777,20.74135762269589,40.905450731289974,60.032633461429526,72.16916588566073,102.48453608247424
55.25343228200371,61.02968460111317,60.063358070500925,19.198826936870596,20.705910758664864,28.04152388551116,56.80983302411874,66.22708719851576
61.03167760074977,64.8904404873477,69.25707591377694,28.147421676684264,27.71574301653729,32.4055340258181,73.16494845360825,74.41358950328022
45.80936920222634,50.85927643784787,54.97421150278293,25.254862779992123,36.82321190884233,45.65684584408148,110.83914656771799,61.96103896103896
55.68303655107779,71.42174320524836,93.21630740393627,31.7194325615362,41.593566291540455,55.172105914930036,110.8340206185567,94.97497656982193
78.98107606679035,91.96205936920222,112.20194805194805,44.13796692485417,46.05698402606473,54.60957849128159,82.71539888682746,112.58070500927643
56.912464854732896,70.34732895970009,79.0767572633552,25.036603460854565,30.048824372887346,38.29538934346171,79.72830365510778,81.27863167760076
46.31122448979592,56.438311688311686,52.83135435992579,19.62317748964345,28.56216729327663,36.47346533681593,89.70862708719851,61.133302411873835
45.4456419868791,54.415932521087164,49.703467666354264,20.327575032137908,29.558526270805732,38.14204174923037,89.21818181818182,58.6912839737582
38.4030612244898,45.63729128014842,38.74591836734694,16.182893975406785,23.65581472702613,27.94998360510796,88.68627087198516,48.089239332096476
45.08635464733025,56.338826631509555,125.70006591957811,26.49988106515766,33.64963377323412,55.61213576216914,169.29663810151612,125.70006591957811
75.23106546854942,80.7548138639281,151.06739409499357,13.766035495663141,16.347249514383382,31.27177981583112,129.42811296534018,151.06739409499357
93.42122610415292,86.8022412656559,140.0619644034278,7.280238308026297,2.9995245041429794,16.93432533794423,96.88266315095582,140.0619644034278
101.90500641848523,88.0173299101412,124.72400513478819,4.449397483401642,2.1611180859760024,10.02862789918988,74.02053915275994,124.72400513478819
101.82605905006417,87.74646983311938,121.13286264441591,6.23676323606671,2.837812667236623,8.727051234858534,70.08857509627727,121.59756097560975
99.94660514172709,85.70797626895187,113.20303230059326,7.51235743182999,4.040633552269164,5.582689724136446,63.10415293342122,114.11733684904415
96.98138639281129,83.49037227214377,106.88575096277278,4.801079000287685,2.3027242313840333,7.101757347802661,57.08408215661103,107.89216944801026
91.40308087291399,75.48716302952502,90.50128369704748,4.579553908393118,3.124219364432288,8.525635187378928,52.45571245186136,95.17137355584082
18.94144144144144,64.4980694980695,167.25611325611325,19.515259369119256,48.91136952023767,65.23363647301112,228.4099099099099,167.25611325611325
31.63533834586466,81.1672932330827,190.46491228070175,22.144939607025467,43.44544250122269,59.27546582737632,215.48872180451127,190.46491228070175
62.74646074646074,85.84942084942085,182.83526383526382,22.680764015532045,28.16947201246835,40.57438176120033,171.46589446589445,182.83526383526382
81.24624060150376,95.58959899749372,186.66165413533832,10.451050343648205,4.69403365662459,21.472009133083326,142.437343358396,186.66165413533832
85.47431077694235,83.91854636591478,150.86090225563908,9.240586442871482,6.912241285661957,16.477772685337385,116.1986215538847,150.86090225563908
85.24517374517374,77.68082368082368,132.68211068211068,5.739160159182491,5.371147030976824,13.831607310648543,105.33011583011583,132.68211068211068
86.91478696741854,86.12406015037594,153.58646616541353,7.807618340608952,5.819089452959539,23.657077388588288,113.9517543859649,153.58646616541353
72.73496240601503,67.21804511278195,113.23057644110276,14.092980022012464,14.244994730611827,19.039714921165263,103.44486215538846,113.23057644110276
21.933719433719432,43.57657657657658,129.77220077220076,24.539938989319683,41.270721462754125,60.55262110085436,219.53281853281854,129.77220077220076
21.414786967418546,59.6547619047619,170.13972431077693,22.003522887047716,38.92551828254654,48.715080299077336,226.35902255639095,170.13972431077693
24.12934362934363,97.77992277992277,218.98970398970397,18.880287397376403,35.670293542883556,42.297590038658306,227.38030888030886,218.98970398970397
29.303258145363408,109.32080200501252,234.86340852130326,20.416484676049055,15.589778585639687,14.374167145049137,222.5281954887218,234.86340852130326
46.22744360902255,89.531328320802,197.29072681704258,17.3472647040675,16.429110907257943,32.201347116438356,191.453007518797,197.29072681704258
56.267696267696266,80.03989703989704,177.18854568854567,12.248253581618833,12.493074693793918,26.427869295332204,171.507722007722,177.18854568854567
50.088345864661655,86.0720551378446,197.8264411027569,21.912884927258307,18.585282560580325,28.97915295312503,189.21804511278194,197.8264411027569
